date,ACER,ALNUS,AMBROSIA,ARTEMISIA,BETULA,CANNABACEAE,CARPINUS,CELTIS,CHENOP/AMAR.,CORYLUS,CUPRESS/TAXA.,FAGUS,FRAXINUS,JUGLANS,MORACEAE,PINACEAE,PLANTAGO,PLATANUS,POACEAE,POPULUS,QUERCUS,RUMEX,SALIX,TILIA,ULMACEAE,URTICACEAE,tavg,wdir,wspd,pres
07-03,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,20,0,0,0,0,1,0,22,23.53777777777778,236.93939393939394,8.7875,1014.5121951219512
07-04,0,0,0,0,0,1,0,0,5,0,0,0,0,0,0,2,1,0,32,0,0,0,0,2,0,20,23.288888888888888,239.91176470588235,7.534999999999999,1015.739024390244
07-05,0,0,0,0,0,2,0,0,10,0,0,0,0,0,0,3,3,0,35,0,0,0,0,5,0,60,23.628888888888888,218.21212121212122,6.815,1014.2341463414634
07-06,0,0,0,0,0,1,0,0,12,0,0,0,0,0,0,6,6,0,65,0,0,0,0,0,0,78,23.91395348837209,237.16666666666666,7.3945945945945954,1013.4078947368421
07-07,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,8,0,0,0,0,2,0,12,22.788636363636364,244.4857142857143,8.6175,1014.2410256410257
07-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.28409090909091,236.72727272727272,7.828947368421052,1016.2575
07-09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.40222222222222,176.94117647058823,9.107317073170732,1016.109756097561
07-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.70888888888889,203.1818181818182,8.5375,1014.9121951219513
07-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.57777777777778,168.58333333333334,9.636585365853659,1014.370731707317
07-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.42325581395349,241.91666666666666,8.833333333333334,1016.0410256410256
07-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.99772727272727,197.03030303030303,9.73157894736842,1015.4973684210527
07-14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.96222222222222,216.47222222222223,10.478048780487805,1013.7512820512821
07-15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.479545454545455,250.75,8.907692307692306,1012.9131578947367
07-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.36888888888889,221.31428571428572,7.62,1013.3399999999999
07-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.455813953488374,250.72727272727272,8.59736842105263,1014.3972972972972
07-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.986363636363635,250.58823529411765,7.705263157894737,1014.4153846153846
07-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.45777777777778,201.13333333333333,6.940540540540541,1014.93
07-20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.182222222222222,216.36363636363637,7.0736842105263165,1015.4666666666666
07-21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.353333333333335,227.54545454545453,6.955,1016.4048780487805
07-22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,8,0,0,2,0,0,0,25,24.666666666666668,221.34375,6.751282051282051,1016.009756097561
07-23,0,0,1,0,0,1,0,0,2,0,0,0,0,0,0,0,2,0,7,0,0,2,0,0,0,12,24.544444444444444,188.6875,6.413157894736842,1014.1902439024391
07-24,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,6,0,0,1,0,0,0,12,24.675,209.5,7.975609756097561,1013.0341463414635
07-25,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,7,0,0,3,0,0,0,2,23.784444444444443,206.27272727272728,9.34871794871795,1012.3243902439025
07-26,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,6,0,10,0,0,3,0,0,0,12,24.05454545454546,192.15625,7.981578947368422,1012.181081081081
07-27,0,0,4,0,0,1,0,0,3,0,0,0,0,0,0,0,1,0,12,0,0,1,0,1,0,26,24.511904761904763,213.9,7.7628571428571425,1012.772972972973
07-28,0,0,2,0,0,1,0,0,4,0,0,0,0,0,0,0,4,0,15,0,0,2,0,0,0,22,24.755555555555556,182.21212121212122,7.743589743589744,1012.1048780487805
07-29,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,20,24.784444444444443,175.8125,6.928947368421053,1012.5225
07-30,0,0,21,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,26,25.28409090909091,206.76666666666668,6.794444444444444,1012.775
07-31,0,0,22,7,0,2,0,0,7,0,0,0,0,0,0,0,1,0,11,0,0,0,0,0,0,89,25.624444444444443,284.1666666666667,7.340540540540541,1012.9682926829267
08-01,0,0,10,4,0,2,0,0,3,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,48,25.279999999999998,236.84848484848484,8.953846153846154,1013.0333333333334
08-02,0,0,10,5,0,0,0,0,7,0,0,0,0,0,0,0,2,0,17,0,0,0,0,0,0,80,24.060000000000002,196.77142857142857,7.972499999999999,1014.1926829268293
08-03,0,0,14,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,21,24.002272727272725,163.61764705882354,7.756410256410256,1013.8549999999999
08-04,0,0,28,20,0,3,0,0,4,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,67,24.833333333333332,165.5625,8.307894736842105,1013.6899999999999
08-05,0,0,6,10,0,6,0,0,5,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,100,24.54888888888889,168.1818181818182,7.846153846153846,1012.8307692307693
08-06,0,0,11,16,0,3,0,0,3,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,88,24.34888888888889,228.6969696969697,8.095,1013.4525
08-07,0,0,16,13,0,8,0,0,6,0,0,0,0,0,0,0,3,0,7,0,0,0,0,0,0,44,24.14,184.85294117647058,8.877500000000001,1015.0317073170733
08-08,0,0,50,15,0,4,0,0,5,0,0,0,0,0,0,0,2,0,7,0,0,0,0,0,0,48,24.886046511627907,129.28125,8.081578947368422,1015.725
08-09,0,0,65,10,0,3,0,0,5,0,0,0,0,0,0,0,3,0,11,0,0,0,0,0,0,68,25.74090909090909,203.96774193548387,8.955555555555556,1016.3774999999999
08-10,0,0,42,8,0,1,0,0,8,0,0,0,0,0,0,0,3,0,10,0,0,0,0,0,0,90,25.764444444444447,190.8,8.771794871794873,1016.3700000000001
08-11,0,0,62,6,0,4,0,0,1,0,0,0,0,0,0,0,1,0,8,0,0,0,0,0,0,57,24.975,189.74285714285713,8.531578947368422,1016.2820512820513
08-12,0,0,80,20,0,20,0,0,6,0,0,0,0,0,0,0,4,4,16,0,0,0,0,2,0,110,23.93953488372093,192.09677419354838,8.327027027027027,1016.8333333333334
08-13,0,0,301,32,0,10,0,0,8,0,0,0,0,0,0,0,4,0,30,0,0,0,0,0,0,156,23.222727272727273,197.93939393939394,7.883333333333334,1016.155
08-14,0,0,230,14,0,6,0,0,23,0,0,0,0,0,0,0,5,0,16,0,0,0,0,0,0,44,22.61111111111111,225.63636363636363,7.543589743589743,1014.85
08-15,0,0,221,10,0,12,0,0,8,0,0,0,0,0,0,0,4,0,14,0,0,0,0,0,0,55,22.92325581395349,241.59375,6.948648648648649,1013.9527777777779
08-16,0,0,188,6,0,10,0,0,18,0,0,0,0,0,0,0,8,0,12,0,0,0,0,0,0,88,23.528888888888886,201.36363636363637,7.807894736842105,1013.6410256410256
08-17,0,0,189,5,0,11,0,0,9,0,0,0,0,0,0,0,1,0,10,0,0,0,0,0,0,55,23.595555555555556,201.57575757575756,9.389473684210527,1013.6243243243243
08-18,0,0,202,3,0,3,0,0,5,0,0,0,0,0,0,0,2,0,11,0,0,0,0,0,0,78,23.26888888888889,201.06060606060606,6.661538461538462,1014.1025
08-19,0,0,46,1,0,4,0,0,11,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,28,23.73111111111111,186.85294117647058,7.3236842105263165,1013.6105263157893
08-20,0,0,26,2,0,6,0,0,6,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,30,22.93777777777778,225.12121212121212,7.317948717948718,1014.5871794871795
08-21,0,0,33,3,0,3,0,0,13,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,24,22.977777777777778,232.34375,7.352631578947368,1015.8025641025641
08-22,0,0,101,12,0,3,0,0,20,0,0,0,0,0,0,0,2,0,20,0,0,0,0,0,0,11,22.113333333333333,211.3125,6.753846153846153,1016.4263157894736
08-23,0,0,103,13,0,5,0,0,0,0,0,0,0,0,0,0,4,0,9,0,0,0,0,0,0,2,22.77777777777778,180.15625,7.935897435897436,1015.735135135135
08-24,0,0,80,12,0,1,0,0,14,0,0,0,0,0,0,0,4,0,6,0,0,0,0,0,0,2,22.87333333333333,218.0,8.260526315789473,1015.6216216216217
08-25,0,0,20,1,0,1,0,0,4,0,0,0,0,0,0,0,2,0,3,0,0,0,0,0,0,3,22.17209302325581,210.35294117647058,7.852777777777778,1015.0117647058823
08-26,0,0,70,2,0,2,0,0,12,0,0,0,0,0,0,1,4,0,16,0,0,0,0,0,0,26,22.817777777777778,152.87878787878788,6.992307692307692,1014.1277777777777
08-27,0,0,94,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,12,21.784444444444443,210.0,7.566666666666667,1014.7825
08-28,0,0,80,0,0,4,0,0,8,0,0,0,0,0,0,0,0,0,22,0,0,4,0,0,0,18,22.104545454545455,148.21875,7.010526315789473,1015.1947368421053
08-29,0,0,56,0,0,2,0,0,12,0,0,0,0,0,0,0,2,0,14,0,0,2,0,1,0,36,22.308888888888887,190.77142857142857,7.9625,1014.6121951219512
08-30,0,0,64,4,0,0,0,0,6,0,0,0,0,0,0,1,0,0,6,0,0,4,0,0,0,2,22.54,181.4857142857143,7.402439024390244,1015.6575
08-31,0,0,172,4,0,6,0,0,22,0,0,0,0,0,0,0,0,0,24,0,0,2,0,0,0,30,23.08409090909091,165.38235294117646,6.828205128205129,1015.4358974358975
09-01,0,0,108,4,0,4,0,0,0,0,0,0,0,0,0,1,2,0,18,0,0,8,0,0,0,12,22.293181818181818,178.45454545454547,8.857894736842105,1014.4205128205128
09-02,0,0,56,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,2,20.991111111111113,225.6764705882353,8.471794871794872,1016.6049999999999
09-03,0,0,383,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,23,19.175555555555555,218.40625,7.730769230769231,1017.5049999999999
09-04,0,0,36,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,18.94090909090909,216.65625,7.021621621621622,1018.374358974359
09-05,0,0,36,1,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,2,19.064444444444444,182.09375,6.066666666666666,1017.835
09-06,0,0,60,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,7,20.09767441860465,143.24242424242425,6.867567567567567,1017.4846153846154
09-07,0,0,84,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,2,21.40888888888889,154.08823529411765,9.215,1017.2024390243903
09-08,0,0,64,0,0,1,0,0,4,0,0,0,0,0,0,2,0,0,3,0,0,0,0,0,0,0,20.984444444444442,175.1,8.62972972972973,1018.575
09-09,0,0,120,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,20.9,148.75757575757575,8.869230769230768,1017.1948717948718
09-10,0,0,170,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,1,20.593333333333334,198.2941176470588,7.0875,1016.6897435897437
09-11,0,0,115,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,2,20.927272727272726,190.85714285714286,7.360526315789474,1016.7189189189189
09-12,0,0,130,0,0,0,0,0,12,0,0,0,0,0,0,0,2,0,11,0,0,0,0,0,0,5,20.488888888888887,213.5,6.947368421052632,1017.9575000000001
09-13,0,0,110,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,7,0,0,0,0,0,0,7,20.07111111111111,198.97058823529412,6.782926829268293,1019.1146341463414
09-14,0,0,80,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,3,20.822222222222223,198.75757575757575,6.757894736842106,1018.6076923076922
09-15,0,0,49,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,21.077272727272728,180.2258064516129,7.368421052631579,1018.2450000000001
09-23,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.725,199.63636363636363,7.739473684210527,1019.0102564102565
09-24,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.345454545454546,199.59375,8.160526315789474,1017.2717948717948
09-25,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.979545454545455,183.0,8.097435897435897,1017.7358974358974
09-26,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,15.936363636363637,163.45454545454547,8.192499999999999,1015.376923076923
09-27,0,0,3,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,15.771111111111113,163.72727272727272,7.155263157894736,1016.6974358974359
09-28,0,0,5,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,16.18,149.66666666666666,8.543589743589743,1016.6333333333332
09-29,0,0,10,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,15.731818181818182,177.02941176470588,9.84736842105263,1016.8
09-30,0,0,3,4,0,0,0,0,3,0,0,0,0,0,0,1,0,0,5,0,0,0,0,0,0,1,15.911111111111111,167.4857142857143,9.502500000000001,1017.5390243902439
10-01,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,1,15.92,141.75,9.24,1016.0775
10-02,0,0,5,14,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,15.797619047619047,188.52941176470588,10.413157894736841,1016.3025641025641
10-03,0,0,5,2,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,15.55227272727273,224.40540540540542,13.02,1017.365
10-04,0,0,1,6,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,14.85,218.3235294117647,10.412820512820513,1019.5333333333334
10-05,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,14.40227272727273,143.85294117647058,10.43157894736842,1019.5189189189189
10-06,0,0,1,2,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,13.93409090909091,165.13888888888889,12.98,1019.2700000000001
10-07,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,5,1,0,1,0,0,0,0,0,0,0,13.413636363636364,129.74285714285713,10.9,1017.835
10-08,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,12.667441860465118,163.25,9.027027027027026,1019.7564102564103
10-09,0,0,5,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,12.654545454545454,207.21212121212122,6.635897435897436,1022.0923076923076
10-10,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,12.421428571428573,103.5625,6.918918918918919,1021.521052631579
10-11,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,12.893181818181818,131.42424242424244,7.274358974358974,1020.174358974359
10-12,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,13.111363636363636,201.0,7.887179487179488,1019.1131578947369
10-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,12.413953488372092,211.4848484848485,7.021052631578947,1019.1605263157894
10-14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,1,0,0,0,0,0,0,0,12.590909090909092,160.75,7.662162162162162,1020.8052631578947
10-15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,13.68409090909091,120.0,10.75263157894737,1019.4769230769231
10-16,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,4,0,0,1,0,0,0,0,0,0,0,13.969767441860466,198.3548387096774,8.016666666666667,1019.7263157894737
10-17,0,0,4,0,0,0,0,0,2,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,13.05909090909091,169.42857142857142,7.494736842105263,1022.8394736842106
10-18,0,0,5,1,0,0,0,0,1,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,13.031818181818181,212.94117647058823,8.610526315789473,1022.8868421052631
10-19,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,12.268181818181818,201.9090909090909,6.313157894736842,1021.8210526315788
10-20,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,12.227272727272727,155.3030303030303,9.086111111111112,1022.3897435897435
10-21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.061904761904762,167.02702702702703,11.123684210526315,1021.1052631578947
10-22,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.556818181818182,156.88571428571427,6.958974358974358,1020.3552631578947
10-23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.953488372093023,207.45454545454547,7.47948717948718,1020.7538461538462
10-24,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.590909090909092,193.47222222222223,9.7825,1019.8575000000001
10-25,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,12.172093023255814,190.36111111111111,9.841025641025642,1021.0666666666666
10-26,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.418181818181818,127.82857142857142,8.223076923076922,1020.9179487179487
10-27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.668888888888889,162.10526315789474,8.414285714285715,1020.8428571428572
10-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.786666666666665,176.57142857142858,8.268292682926829,1021.5631578947368
10-29,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.088888888888889,168.52777777777777,9.23,1019.3631578947369
10-30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.635555555555555,208.0857142857143,10.7875,1021.474358974359
10-31,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,9.97111111111111,177.0,8.265,1023.4736842105264
11-01,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10.344444444444445,149.33333333333334,9.094871794871795,1021.7026315789473
11-02,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,11.862222222222222,164.05714285714285,12.3825,1017.5621621621623
11-03,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,12.581818181818182,175.94117647058823,9.802564102564103,1017.5157894736842
02-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.125,226.52941176470588,11.052631578947368,1015.6108108108108
02-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.931818181818182,247.48387096774192,11.327027027027027,1017.5305555555556
02-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.597619047619047,206.1,11.508333333333333,1020.2060606060606
02-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.155813953488372,194.22857142857143,16.13421052631579,1015.7571428571429
02-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.46,201.11428571428573,13.425641025641026,1017.9925
02-09,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5.028888888888889,173.11428571428573,9.094871794871795,1020.8027777777778
02-10,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,5.568181818181818,144.22222222222223,12.11578947368421,1015.4459459459459
02-11,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.452272727272727,215.90322580645162,12.00810810810811,1014.064864864865
02-12,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.2888888888888888,249.58823529411765,12.28,1023.5147058823529
02-13,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.7355555555555555,191.14705882352942,12.07948717948718,1024.4486486486487
02-14,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.972727272727273,220.40625,10.51842105263158,1022.9324324324324
02-15,0,0,0,0,0,0,0,0,0,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.322727272727272,248.125,9.928947368421053,1025.9194444444445
02-16,0,0,0,0,0,0,0,0,0,4,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4.042222222222223,185.61290322580646,6.947368421052632,1027.4722222222222
02-17,0,0,0,0,0,0,0,0,0,7,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.664444444444444,168.2258064516129,9.239473684210527,1021.8513513513514
02-18,0,0,0,0,0,0,0,0,0,15,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.952272727272727,239.23529411764707,10.218421052631578,1021.3888888888889
02-19,0,0,0,0,0,0,0,0,0,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.454761904761905,167.41379310344828,9.602857142857143,1020.9454545454545
02-20,0,0,0,0,0,0,0,0,0,35,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.690697674418605,210.96428571428572,9.563636363636364,1022.3382352941177
02-21,0,0,0,0,0,0,2,0,0,65,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.490909090909091,185.5483870967742,9.860526315789473,1020.6657142857143
02-22,0,4,0,0,2,0,5,0,0,68,12,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,6.16,230.06060606060606,11.1525,1020.546153846154
02-23,0,2,0,0,0,0,2,0,0,47,21,0,1,0,0,0,0,0,0,1,0,0,0,0,4,0,5.7555555555555555,189.06060606060606,10.299999999999999,1023.2717948717948
02-24,0,1,0,0,3,0,1,0,0,28,7,0,2,0,0,0,0,0,0,1,0,0,0,0,3,0,4.7155555555555555,220.3030303030303,9.807692307692308,1024.386842105263
02-25,0,3,0,0,0,0,1,0,0,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,4.433333333333334,202.77142857142857,9.927499999999998,1022.8794871794872
02-26,0,2,0,0,6,0,4,0,0,9,8,0,2,0,0,0,0,0,0,0,0,0,0,0,14,0,5.004545454545454,168.3030303030303,9.719444444444443,1018.9027027027028
02-27,0,3,0,0,4,0,4,0,0,18,5,0,2,0,0,0,0,0,0,0,0,0,0,0,8,0,4.308888888888889,203.54545454545453,10.792105263157895,1018.5459459459458
02-28,1,12,0,0,5,0,18,0,0,32,15,0,18,0,0,0,0,0,0,0,0,0,0,0,43,0,4.431111111111111,212.0857142857143,12.526315789473685,1020.6388888888889
03-01,1,8,0,0,3,0,62,0,0,12,47,0,41,0,0,0,0,0,0,0,0,0,0,0,65,0,5.348888888888888,222.80555555555554,10.8375,1019.2605263157895
03-02,2,7,0,0,8,0,44,0,0,4,65,0,21,0,0,0,0,0,0,1,0,0,0,0,18,0,6.0227272727272725,245.8181818181818,10.917948717948718,1017.1264705882354
03-03,4,2,0,0,8,0,8,0,0,4,17,0,7,0,0,0,0,0,0,1,0,0,0,0,7,0,7.131818181818182,211.96969696969697,9.386842105263158,1014.9882352941177
03-04,2,0,0,0,15,0,0,0,0,0,110,0,21,0,0,0,0,0,0,19,0,0,0,0,98,0,6.854545454545455,229.5,11.194871794871796,1012.5294117647059
03-05,3,0,0,0,14,0,0,0,0,2,235,0,25,0,0,0,0,0,0,25,0,0,0,0,77,0,7.319999999999999,184.86111111111111,11.102500000000001,1013.1128205128206
03-06,5,0,0,0,5,0,0,0,0,1,142,0,39,0,0,0,0,0,0,33,0,0,1,0,65,0,6.746666666666667,156.56756756756758,13.867500000000001,1012.6674999999999
03-07,2,0,0,0,8,0,0,0,0,2,188,0,87,0,0,0,0,0,0,14,0,0,3,0,178,0,7.5,196.36111111111111,10.655,1012.8799999999999
03-08,1,2,0,0,5,0,2,0,0,2,289,0,69,0,0,0,0,0,0,21,0,0,5,0,122,0,6.757777777777778,266.15625,9.09736842105263,1016.1131578947369
03-09,2,2,0,0,7,0,2,0,0,7,66,0,66,0,0,0,0,0,0,4,0,0,0,0,35,0,6.346666666666668,206.5,7.864102564102564,1018.5378378378379
03-10,18,4,0,0,2,0,1,0,0,4,67,0,74,0,0,0,0,0,0,8,0,0,4,0,41,0,6.988888888888889,209.875,9.771052631578948,1017.2722222222224
03-11,15,0,0,0,0,0,0,0,0,0,65,0,54,0,0,0,0,0,0,3,0,0,0,0,35,0,6.765909090909091,226.65625,10.597297297297297,1019.2054054054054
03-12,14,0,0,0,0,0,0,0,0,0,44,0,62,0,0,0,0,0,0,5,0,0,0,0,15,0,7.766666666666667,187.23333333333332,11.125,1018.4649999999999
03-13,28,0,0,0,1,0,0,0,0,0,24,0,14,0,0,0,0,0,0,1,0,0,0,0,4,0,7.479545454545455,180.05882352941177,8.48974358974359,1017.5447368421052
03-14,36,0,0,0,1,0,0,0,0,0,12,0,10,0,0,0,0,0,0,7,0,0,2,0,2,0,7.779545454545455,189.45714285714286,9.3475,1018.3102564102563
03-15,44,0,0,0,1,0,0,0,0,0,17,0,12,0,0,1,0,0,0,7,0,0,3,0,2,0,6.804444444444444,177.1818181818182,9.484615384615385,1017.6081081081081
03-16,38,0,0,0,0,0,0,0,0,0,24,0,8,0,0,0,0,0,0,9,0,0,2,0,1,0,8.336363636363636,195.86486486486487,14.1725,1017.1342105263158
